관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
대전광역시 중구청,대전광역시 중구 대둔산로 524 (유천동),대전광역시 중구 유천동 335-1,생활방범,1,200,낙원약국 앞,30,May.09,042-606-6090,36.31570623,127.390503,2020.3.17
대전광역시 중구청,대전광역시 중구 유천로47번길 57 (유천동),대전광역시 중구 유천동 297-1,생활방범,1,200,한밭생필품판매장,30,May.09,042-606-6090,36.31606297,127.3949322,2020.3.17
대전광역시 중구청,대전광역시 중구 유천로 117 (태평동),대전광역시 중구 태평동 385-10,어린이보호,1,200,태평초등학교 정문,30,May.09,042-606-6090,36.32303811,127.3949273,2020.3.17
대전광역시 중구청,대전광역시 중구 유등천동로 468-2 (태평동),대전광역시 중구 태평동 417-14,어린이보호,1,200,신평초등학교 정문,30,May.09,042-606-6090,36.32301838,127.3888512,2020.3.17
대전광역시 중구청,대전광역시 중구 솔밭로16번길 17 (대사동),대전광역시 중구 대사동 233-10,어린이보호,1,200,대신초정자 앞,30,May.09,042-606-6090,36.31562818,127.4209334,2020.3.17
대전광역시 중구청,대전광역시 중구 계룡로918번길 97 (문화동),대전광역시 중구 문화동 1-258,어린이보호,1,200,글꽃초등학교 정문,30,May.09,042-606-6090,36.31904259,127.4103549,2020.3.17
대전광역시 중구청,대전광역시 중구 수침로 123 (태평동),대전광역시 중구 태평동 343-2,어린이보호,1,200,유평초등학교 정문,30,May.09,042-606-6090,36.33018215,127.3972532,2020.3.17
대전광역시 중구청,대전광역시 중구 태평로 21 (태평동),대전광역시 중구 태평동 422-32,어린이보호,1,200,버드내초정문,30,May.09,042-606-6090,36.31926093,127.3914695,2020.3.17
대전광역시 중구청,대전광역시 중구 목중로 40 (중촌동),대전광역시 중구 중촌동 16-12,생활방범,1,200,목동초등학교 인근(새터민지원센터 앞),30,May.09,042-606-6090,36.33712093,127.4101422,2020.3.17
대전광역시 중구청,,대전광역시 중구 중촌동 85,어린이보호,1,200,중촌초등학교 인근,30,May.09,042-606-6090,36.34216431,127.4105964,2020.3.17
대전광역시 중구청,대전광역시 중구 목동로 69 (목동),대전광역시 중구 목동 24-47,어린이보호,1,200,목양초등학교 정문,30,May.09,042-606-6090,36.33702383,127.4047908,2020.3.17
대전광역시 중구청,대전광역시 중구 선화로53번길 55 (선화동),대전광역시 중구 선화동 339-140,어린이보호,1,200,중앙초등학교 정문,30,May.09,042-606-6090,36.32973945,127.4140462,2020.3.17
대전광역시 중구청,대전광역시 중구 선화로 159 (선화동),대전광역시 중구 선화동 84,어린이보호,1,200,선화초등학교 담장,30,May.09,042-606-6090,36.33249646,127.4244902,2020.3.17
대전광역시 중구청,,대전광역시 중구 안영동 337-3,차량방범,2,200,안영교 인근,30,May.09,042-606-6090,36.28551234,127.3769353,2020.3.17
대전광역시 중구청,대전광역시 중구 모암로14번길 69 (석교동),대전광역시 중구 석교동 91-1,생활방범,1,200,대석침례교회 인근,30,Aug.10,042-606-6090,36.30590682,127.4466096,2020.3.17
대전광역시 중구청,대전광역시 중구 보문로30번길 56 (문창동),대전광역시 중구 문창동 117-33,생활방범,1,200,남대전교회 인근,30,Aug.10,042-606-6090,36.31673631,127.4366004,2020.3.17
대전광역시 중구청,대전광역시 중구 계백로1615번길 34 (유천동),대전광역시 중구 유천동 10-18,생활방범,1,200,현대아파트 113동 옆,30,Aug.10,042-606-6090,36.32040425,127.3999921,2020.3.17
대전광역시 중구청,대전광역시 중구 오류로 97-15 (오류동),대전광역시 중구 오류동 190-19,생활방범,1,200,한밭주택 옆,30,Aug.10,042-606-6090,36.32864037,127.4012593,2020.3.17
대전광역시 중구청,대전광역시 중구 과례로 66 (문화동 홍익빌라),대전광역시 중구 문화동 19-1,생활방범,1,200,홍익빌라 앞,30,Aug.10,042-606-6090,36.3137475,127.4134227,2020.3.17
대전광역시 중구청,대전광역시 중구 서문로 58 (문화동),대전광역시 중구 문화동 192-17,생활방범,1,200,국제통상고 앞,30,Aug.10,042-606-6090,36.31359158,127.4084467,2020.3.17
대전광역시 중구청,대전광역시 중구 테미로 2-16 (대흥동),대전광역시 중구 대흥동 326-246,어린이보호,1,200,테미공원,30,Aug.10,042-606-6090,36.31868897,127.4208251,2020.3.17
대전광역시 중구청,대전광역시 중구 보문산공원로 487-1 (대사동),대전광역시 중구 대사동 198-28,생활방범,1,200,덕수암 앞,30,Aug.10,042-606-6090,36.31253425,127.4212419,2020.3.17
대전광역시 중구청,,대전광역시 중구 중촌동 16-4,생활방범,1,200,현대아파트 113동 앞,30,Aug.10,042-606-6090,36.33865512,127.409921,2020.3.17
대전광역시 중구청,,대전광역시 중구 중촌동 281-10,어린이보호,1,200,어린이놀이터,30,Aug.10,042-606-6090,36.33821055,127.4074959,2020.3.17
대전광역시 중구청,,대전광역시 중구 선화동 368-2,생활방범,2,600,충남공무원연금매점,30,Aug.10,042-606-6090,36.32778305,127.4185345,2020.3.17
대전광역시 중구청,대전광역시 중구 학고개로34번길 31 (옥계동),대전광역시 중구 옥계동 178-3,어린이보호,1,200,즐거운유치원,30,Mar.11,042-606-6090,36.29692523,127.4520001,2020.3.17
대전광역시 중구청,대전광역시 중구 모암로24번길 1 (호동 시민연립),대전광역시 중구 호동 80-3,어린이보호,1,200,옥계초등학교 주변,30,Mar.11,042-606-6090,36.30270749,127.4480922,2020.3.17
대전광역시 중구청,대전광역시 중구 모암로30번길 10 (호동),대전광역시 중구 호동 80-6,어린이보호,2,500,호동유치원 주변,30,Mar.11,042-606-6090,36.30254272,127.4478151,2020.3.17
대전광역시 중구청,"대전광역시 중구 모암로42번길 11, 103동 (호동 삼덕하이츠)",대전광역시 중구 호동 106-7,어린이보호,1,200,불도유치원 주변,30,Mar.11,042-606-6090,36.300661,127.4468647,2020.3.17
대전광역시 중구청,대전광역시 중구 대종로224번안길 33 (석교동),대전광역시 중구 석교동 70-24,어린이보호,2,500,석교초등학교 주변,30,Mar.11,042-606-6090,36.30909334,127.4446904,2020.3.17
대전광역시 중구청,대전광역시 중구 대종로190번안길 22 (석교동),대전광역시 중구 석교동 80-15,어린이보호,1,200,석교초등학교 후문,30,Mar.11,042-606-6090,36.30934112,127.4459121,2020.3.17
대전광역시 중구청,대전광역시 중구 대종로199번길 14 (석교동),대전광역시 중구 석교동 64-18,어린이보호,2,500,범골어린이공원 주변,30,Mar.11,042-606-6090,36.30760583,127.4443568,2020.3.17
대전광역시 중구청,대전광역시 중구 보문로 90-20 (부사동),대전광역시 중구 부사동 138-1,어린이보호,1,200,보운초등학교 주변,30,Mar.11,042-606-6090,36.31443104,127.4311535,2020.3.17
대전광역시 중구청,,대전광역시 중구 부사동 364-79,어린이보호,1,200,성광유치원 주변,30,Mar.11,042-606-6090,36.3103634,127.4358458,2020.3.17
대전광역시 중구청,,대전광역시 중구 부사동 399-5,어린이보호,1,200,부사2놀이터,30,Mar.11,042-606-6090,36.31083993,127.4336932,2020.3.17
대전광역시 중구청,대전광역시 중구 보문로162번길 43-48 (대흥동),대전광역시 중구 대흥동 385-14,어린이보호,1,200,대흥초등학교주변(후문),30,Mar.11,042-606-6090,36.31960452,127.426937,2020.3.17
대전광역시 중구청,대전광역시 중구 수도산로 30 (대흥동),대전광역시 중구 대흥동 387-3,어린이보호,2,500,대흥초등학교 주변(복수분식 사거리),30,Mar.11,042-606-6090,36.3207159,127.4276291,2020.3.17
대전광역시 중구청,대전광역시 중구 대종로460번길 8 (대흥동),대전광역시 중구 대흥동 160,어린이보호,2,500,대흥동어린이공원,30,Mar.11,042-606-6090,36.32581114,127.428138,2020.3.17
대전광역시 중구청,대전광역시 중구 천근로69번길 48 (문화동),대전광역시 중구 문화동 430-7,어린이보호,2,500,동화나라유치원 주변,30,Mar.11,042-606-6090,36.31096166,127.4058809,2020.3.17
대전광역시 중구청,대전광역시 중구 송리로 55 (문화동),대전광역시 중구 문화동 756,어린이보호,1,200,천근공원 주변,30,Mar.11,042-606-6090,36.3105057,127.4010639,2020.3.17
대전광역시 중구청,,대전광역시 중구 문화동 484-8,어린이보호,1,200,음미공원 주변,30,Mar.11,042-606-6090,36.30787795,127.4027809,2020.3.17
대전광역시 중구청,대전광역시 중구 보문산로177번길 39 (문화동),대전광역시 중구 문화동 571-8,어린이보호,1,200,대문초등학교 주변,30,Mar.11,042-606-6090,36.30752754,127.4001846,2020.3.17
대전광역시 중구청,대전광역시 중구 보문산로171번안길 8 (문화동),대전광역시 중구 문화동 563-3,어린이보호,2,500,모산공원,30,Mar.11,042-606-6090,36.30643997,127.3987895,2020.3.17
대전광역시 중구청,대전광역시 중구 당디로6번길 69 (문화동),대전광역시 중구 문화동 780,어린이보호,1,200,오현어린이집,30,Mar.11,042-606-6090,36.30728305,127.3978363,2020.3.17
대전광역시 중구청,대전광역시 중구 문화로78번안길 42 (문화동),대전광역시 중구 문화동 677-2,어린이보호,1,200,문화초등학교 주변,30,Mar.11,042-606-6090,36.31130948,127.3967655,2020.3.17
대전광역시 중구청,대전광역시 중구 문화로105번안길 11 (유천동),대전광역시 중구 유천동 273-20,어린이보호,1,200,밀알유치원 주변,30,Mar.11,042-606-6090,36.31252852,127.3965713,2020.3.17
대전광역시 중구청,대전광역시 중구 계백로1618번길 65 (유천동),대전광역시 중구 유천동 174-16,어린이보호,2,500,버드네어린이집 주변,30,Mar.11,042-606-6090,36.31609012,127.400852,2020.3.17
대전광역시 중구청,대전광역시 중구 계백로1630번길 20 (유천동),대전광역시 중구 유천동 183-3,어린이보호,1,200,성심유치원 주변,30,Mar.11,042-606-6090,36.31833325,127.4005561,2020.3.17
대전광역시 중구청,대전광역시 중구 계백로1615번길 50 (유천동),대전광역시 중구 유천동 188-16,어린이보호,1,200,원평초등학교 주변,30,Mar.11,042-606-6090,36.32115036,127.3989313,2020.3.17
대전광역시 중구청,대전광역시 중구 계백로1571번길 46-12 (유천동),대전광역시 중구 유천동 315-1,어린이보호,1,200,마라본공원 주변,30,Mar.11,042-606-6090,36.3204699,127.3943353,2020.3.17
대전광역시 중구청,대전광역시 중구 유등천동로292번길 89-13 (산성동),대전광역시 중구 산성동 30-11,어린이보호,1,200,문성초등학교 주변,30,Mar.11,042-606-6090,36.30841263,127.3897807,2020.3.17
대전광역시 중구청,"대전광역시 중구 보문산로41번길 14, B동 (산성동 대진빌라)",대전광역시 중구 산성동 117-8,어린이보호,2,500,오즈킨더유치원 주변,30,Mar.11,042-606-6090,36.3051886,127.3857698,2020.3.17
대전광역시 중구청,대전광역시 중구 보문산로35번길 16 (산성동),대전광역시 중구 산성동 118-15,어린이보호,1,200,바다의별유치원 주변,30,Mar.11,042-606-6090,36.30510819,127.3849945,2020.3.17
대전광역시 중구청,대전광역시 중구 대둔산로350번길 45 (사정동 광산그린빌라),대전광역시 중구 사정동 433-15,어린이보호,2,500,산성초등학교 주변,30,Mar.11,042-606-6090,36.29950695,127.3870689,2020.3.17
대전광역시 중구청,대전광역시 중구 보문산로36번길 19 (산성동),대전광역시 중구 산성동 122-14,어린이보호,1,200,멋티공원,30,Mar.11,042-606-6090,36.30369409,127.3841993,2020.3.17
대전광역시 중구청,대전광역시 중구 보문산로122번안길 44 (산성동),대전광역시 중구 산성동 299-28,어린이보호,1,200,탑골어린이공원,30,Mar.11,042-606-6090,36.30479893,127.3914239,2020.3.17
대전광역시 중구청,대전광역시 중구 대둔산로323번길 51 (사정동),대전광역시 중구 사정동 398-1,어린이보호,2,500,하나빛캐슬유치원,30,Mar.11,042-606-6090,36.29673964,127.3833636,2020.3.17
대전광역시 중구청,,대전광역시 중구 사정동 360,어린이보호,1,200,사정1어린이공원,30,Mar.11,042-606-6090,36.30003466,127.3845026,2020.3.17
대전광역시 중구청,,대전광역시 중구 사정동 407,어린이보호,1,200,사정2어린이공원,30,Mar.11,042-606-6090,36.29650809,127.3875029,2020.3.17
대전광역시 중구청,,대전광역시 중구 사정동 488,어린이보호,2,500,사정3어린이공원,30,Mar.11,042-606-6090,36.29523536,127.383605,2020.3.17
대전광역시 중구청,,대전광역시 중구 안영동 650,어린이보호,1,200,안영1어린이공원,30,Mar.11,042-606-6090,36.29173919,127.3802481,2020.3.17
대전광역시 중구청,,대전광역시 중구 안영동 664,어린이보호,1,200,안영2어린이공원,30,Mar.11,042-606-6090,36.29031077,127.379391,2020.3.17
대전광역시 중구청,대전광역시 중구 대둔산로184번길 17 (안영동),대전광역시 중구 안영동 694,어린이보호,1,200,안영3어린이공원,30,Mar.11,042-606-6090,36.28657912,127.3795916,2020.3.17
대전광역시 중구청,,대전광역시 중구 대사동 248-201,어린이보호,1,200,중앙유치원 주변,30,Mar.11,042-606-6090,36.31834603,127.4146509,2020.3.17
대전광역시 중구청,대전광역시 중구 보문로199번길 55 (대흥동),대전광역시 중구 대흥동 326-188,어린이보호,1,200,테미도서관 주변,30,Mar.11,042-606-6090,36.32005046,127.4211354,2020.3.17
대전광역시 중구청,대전광역시 중구 대흥로28번길 47 (대흥동),대전광역시 중구 대흥동 524-4,어린이보호,1,200,성모초등학교 주변,30,Mar.11,042-606-6090,36.32325141,127.4190946,2020.3.17
대전광역시 중구청,대전광역시 중구 계룡로755번길 23 (용두동),대전광역시 중구 용두동 162-1,어린이보호,1,200,용머리어린이공원,30,Mar.11,042-606-6090,36.33185378,127.4029241,2020.3.17
대전광역시 중구청,대전광역시 중구 계룡로830번길 62 (오류동),대전광역시 중구 오류동 178-43,어린이보호,1,200,오류초등학교 주변,30,Mar.11,042-606-6090,36.32547545,127.4044638,2020.3.17
대전광역시 중구청,대전광역시 중구 오류로 46 (오류동),대전광역시 중구 오류동 175-2,어린이보호,1,200,오류초등학교 주변,30,Mar.11,042-606-6090,36.32503793,127.4048625,2020.3.17
대전광역시 중구청,대전광역시 중구 과례로 23 (문화동),대전광역시 중구 문화동 125-3,어린이보호,1,200,열린유치원주변,30,Mar.11,042-606-6090,36.31079942,127.4101157,2020.3.17
대전광역시 중구청,대전광역시 중구 서문로105번길 27 (문화동),대전광역시 중구 문화동 336-13,어린이보호,1,200,늘기쁜어린이집 주변,30,Mar.11,042-606-6090,36.31717074,127.4053652,2020.3.17
대전광역시 중구청,대전광역시 중구 유천로132번길 64 (태평동),대전광역시 중구 태평동 266-3,어린이보호,2,500,평리공원,30,Mar.11,042-606-6090,36.32492832,127.3988659,2020.3.17
대전광역시 중구청,대전광역시 중구 수침로 56 (태평동),대전광역시 중구 태평동 278-17,어린이보호,1,200,태평유치원 주변,30,Mar.11,042-606-6090,36.32447812,127.4009038,2020.3.17
대전광역시 중구청,대전광역시 중구 태평로152번길 63 (태평동),대전광역시 중구 태평동 339-16,어린이보호,1,200,금동유치원 주변,30,Mar.11,042-606-6090,36.32742903,127.3980723,2020.3.17
대전광역시 중구청,대전광역시 중구 동서대로1207번길 53 (태평동),대전광역시 중구 태평동 368,어린이보호,2,500,강변공원,30,Mar.11,042-606-6090,36.32856779,127.3949107,2020.3.17
대전광역시 중구청,대전광역시 중구 태평로152번길 22 (태평동),대전광역시 중구 태평동 346-4,어린이보호,2,500,유평초등학교,30,Mar.11,042-606-6090,36.32909027,127.3971497,2020.3.17
대전광역시 중구청,,대전광역시 중구 태평동 423-22,어린이보호,1,200,버드내조폐공원,30,Mar.11,042-606-6090,36.31607238,127.3871164,2020.3.17
대전광역시 중구청,대전광역시 중구 어덕마을로 51 (목동),대전광역시 중구 목동 62-2,어린이보호,1,200,목양초등학교 주변,30,Mar.11,042-606-6090,36.3361173,127.4031733,2020.3.17
대전광역시 중구청,대전광역시 중구 동서대로1365번길 30 (목동),대전광역시 중구 목동 96-10,어린이보호,1,200,호수유치원 주변,30,Mar.11,042-606-6090,36.33210148,127.4085344,2020.3.17
대전광역시 중구청,대전광역시 중구 목동로 19 (목동),대전광역시 중구 목동 94-35,어린이보호,1,200,목동초등학교 주변,30,Mar.11,042-606-6090,36.33281479,127.4086584,2020.3.17
대전광역시 중구청,,대전광역시 중구 목동 52-83,어린이보호,2,500,운경유치원 주변,30,Mar.11,042-606-6090,36.33761789,127.4079348,2020.3.17
대전광역시 중구청,대전광역시 중구 어덕마을로 84-12 (중촌동),대전광역시 중구 중촌동 285,어린이보호,1,200,굿모닝유치원 주변,30,Mar.11,042-606-6090,36.33811774,127.4053579,2020.3.17
대전광역시 중구청,대전광역시 중구 중촌로24번길 27 (중촌동),대전광역시 중구 중촌동 101-21,어린이보호,1,200,해바라기유치원 주변,30,Mar.11,042-606-6090,36.33869333,127.4120218,2020.3.17
대전광역시 중구청,,대전광역시 중구 중촌동 102-3,어린이보호,2,500,배인유치원 주변(솔밭공원),30,Mar.11,042-606-6090,36.33868808,127.4129619,2020.3.17
대전광역시 중구청,대전광역시 중구 대종로704번길 47 (중촌동),대전광역시 중구 중촌동 72-6,어린이보호,1,200,중촌초등학교 주변,30,Mar.11,042-606-6090,36.3418959,127.4115574,2020.3.17
대전광역시 중구청,대전광역시 중구 대종로550번길 17 (선화동),대전광역시 중구 선화동 80-7,어린이보호,1,200,선화초등학교 주변,30,Mar.11,042-606-6090,36.33285079,127.4221532,2020.3.17
대전광역시 중구청,대전광역시 중구 대종로549번길 18 (선화동),대전광역시 중구 선화동 137-9,어린이보호,2,500,민들레유치원,30,Mar.11,042-606-6090,36.33165214,127.4206454,2020.3.17
대전광역시 중구청,대전광역시 중구 선화로82번길 17 (선화동),대전광역시 중구 선화동 412-2,어린이보호,2,500,삼성어린이집 주변,30,Mar.11,042-606-6090,36.32831854,127.4173442,2020.3.17
대전광역시 중구청,대전광역시 중구 선화서로 100 (선화동),대전광역시 중구 선화동 201-13,어린이보호,2,500,선화빌리지 앞 사거리,30,Mar.11,042-606-6090,36.33227763,127.4159887,2020.3.17
대전광역시 중구청,대전광역시 중구 선화로 82 (선화동),대전광역시 중구 선화동 415-1,어린이보호,1,200,삼성어린이집 주변(금성건설 앞),30,Mar.11,042-606-6090,36.32867767,127.4166957,2020.3.17
대전광역시 중구청,대전광역시 중구 중앙로138번길 30 (대흥동),대전광역시 중구 대흥동 215,어린이보호,1,200,우리들공원,30,Aug.11,042-606-6090,36.32742481,127.4254561,2020.3.17
대전광역시 중구청,,대전광역시 중구 석교동 378-66,어린이보호,1,200,석교1소공원,30,Aug.11,042-606-6090,36.30845275,127.4358484,2020.3.17
대전광역시 중구청,,대전광역시 중구 부사동 575-8,어린이보호,1,200,부사1소공원,30,Aug.11,042-606-6090,36.31207775,127.430544,2020.3.17
대전광역시 중구청,,대전광역시 중구 부사동 230-15,어린이보호,1,200,부사1놀이터,30,Aug.11,042-606-6090,36.31294686,127.4294686,2020.3.17
대전광역시 중구청,,대전광역시 중구 부사동 429-3,어린이보호,1,200,부사산마을놀이터,30,Aug.11,042-606-6090,36.31019583,127.4309028,2020.3.17
대전광역시 중구청,대전광역시 중구 모암로13번길 154 (옥계동),대전광역시 중구 옥계동 197-3,어린이보호,1,200,재마루공원,30,Aug.11,042-606-6090,36.29754906,127.4538473,2020.3.17
대전광역시 중구청,대전광역시 중구 중교로 56 (대흥동),대전광역시 중구 대흥동 418-1,어린이보호,1,200,소화유치원,30,Aug.11,042-606-6090,36.32559915,127.4259273,2020.3.17
대전광역시 중구청,대전광역시 중구 돌다리로7번길 52 (석교동),대전광역시 중구 석교동 98-3,어린이보호,1,200,범골어린이공원,30,Aug.11,042-606-6090,36.30748239,127.4445922,2020.3.17
대전광역시 중구청,,대전광역시 중구 문화동 458-14,어린이보호,1,200,천근어린이공원,30,Aug.11,042-606-6090,36.3112191,127.4022766,2020.3.17
대전광역시 중구청,대전광역시 중구 문화로46번길 50 (산성동),대전광역시 중구 산성동 36-2,어린이보호,1,130,당대어린이공원,30,Aug.11,042-606-6090,36.30850149,127.3912687,2020.3.17
대전광역시 중구청,대전광역시 중구 대둔산로346번길 45 (사정동 광산그린빌라),대전광역시 중구 사정동 433-30,어린이보호,1,200,사정어린이놀이터,30,Aug.11,042-606-6090,36.29933935,127.3876203,2020.3.17
대전광역시 중구청,대전광역시 중구 유등천동로 196 (산성동),대전광역시 중구 산성동 246-6,어린이보호,1,200,색동어린이집(앞),30,Aug.11,042-606-6090,36.30151914,127.3846028,2020.3.17
대전광역시 중구청,대전광역시 중구 대둔산로373번길 16 (산성동),대전광역시 중구 산성동 124-21,어린이보호,1,200,색동어린이집(뒤),30,Aug.11,042-606-6090,36.30276767,127.3853215,2020.3.17
대전광역시 중구청,대전광역시 중구 문화로94번길 36-1 (산성동),대전광역시 중구 산성동 109-10,어린이보호,1,200,문화초등학교,30,Aug.11,042-606-6090,36.31024696,127.3965018,2020.3.17
대전광역시 중구청,대전광역시 중구 문화로78번길 29 (산성동),대전광역시 중구 산성동 109-14,어린이보호,1,200,꿈내리유치원(앞),30,Aug.11,042-606-6090,36.31016914,127.3949648,2020.3.17
대전광역시 중구청,,대전광역시 중구 산성동 94-1,어린이보호,1,200,꿈내리유치원(뒤),30,Aug.11,042-606-6090,36.30859667,127.3951366,2020.3.17
대전광역시 중구청,,대전광역시 중구 대흥동 326-422,어린이보호,1,200,테미근린공원(앞) 약수터,30,Aug.11,042-606-6090,36.31963285,127.4216687,2020.3.17
대전광역시 중구청,,대전광역시 중구 대흥동 326-477,어린이보호,1,200,테미근린공원(뒤) 도서관뒤,30,Aug.11,042-606-6090,36.31942965,127.4225166,2020.3.17
대전광역시 중구청,대전광역시 중구 유등천동로 396 (태평동),대전광역시 중구 태평동 510-164,어린이보호,1,200,버드내조폐공원,30,Aug.11,042-606-6090,36.31705189,127.3868394,2020.3.17
대전광역시 중구청,,대전광역시 중구 문화동 1-256,어린이보호,1,200,문화1근린공원(앞) 문화119안전센터 앞,30,Aug.11,042-606-6090,36.31868223,127.4115301,2020.3.17
대전광역시 중구청,,대전광역시 중구 문화동 338-2,어린이보호,1,200,문화2근린공원,30,Aug.11,042-606-6090,36.31642946,127.4043083,2020.3.17
대전광역시 중구청,,대전광역시 중구 문화동 1-257,어린이보호,1,200,문화1근린공원(뒤) 글꽃초교 옆,30,Aug.11,042-606-6090,36.31863471,127.4110293,2020.3.17
대전광역시 중구청,대전광역시 중구 문화로234번길 79 (문화동),대전광역시 중구 문화동 257-14,어린이보호,1,200,문화1소공원,30,Aug.11,042-606-6090,36.31300031,127.4116282,2020.3.17
대전광역시 중구청,,대전광역시 중구 문화동 25-1,어린이보호,1,200,문화2소공원,30,Aug.11,042-606-6090,36.31282608,127.4137789,2020.3.17
대전광역시 중구청,대전광역시 중구 문화로218번길 63 (문화동),대전광역시 중구 문화동 187-21,어린이보호,1,200,문화3소공원,30,Aug.11,042-606-6090,36.31305278,127.4099939,2020.3.17
대전광역시 중구청,대전광역시 중구 보문산로 321-2 (문화동),대전광역시 중구 문화동 27-11,어린이보호,1,200,문화어린이놀이터,30,Aug.11,042-606-6090,36.31173071,127.4128865,2020.3.17
